edad,ingreso_mensual,distancia_casa,anios_empresa,satisfaccion_laboral,nivel_cargo,horas_extra,num_empresas_previas,abandono
42,5983.63,16.0,39.0,2,1,0,0,0
30,10173.17,13.0,12.0,3,1,0,6,0
37,1000.0,15.0,19.0,1,2,1,2,1
32,7728.38,23.0,27.0,4,1,0,5,0
48,10030.84,23.0,6.0,2,1,0,6,0
21,1000.0,17.0,16.0,1,3,0,4,0
54,5282.39,29.0,22.0,4,2,1,1,0
56,13907.95,7.0,12.0,4,4,0,7,0
42,8983.73,13.0,8.0,3,2,0,7,0
41,1000.0,,17.0,2,1,1,2,0
48,9462.53,5.0,35.0,3,1,0,6,0
26,3135.18,15.0,16.0,4,4,1,0,1
50,9610.88,25.0,33.0,3,1,1,3,0
27,3394.63,20.0,27.0,4,2,0,8,0
47,6261.35,21.0,5.0,3,2,1,0,0
31,4081.06,5.0,36.0,4,5,1,3,0
50,6514.21,5.0,23.0,2,5,0,9,0
52,3947.24,13.0,22.0,4,3,1,4,1
26,5494.08,10.0,27.0,4,1,0,2,0
44,1209.78,1.0,1.0,4,1,1,7,1
39,8707.97,17.0,10.0,4,1,0,6,0
30,7288.78,22.0,31.0,4,1,1,4,0
43,1000.0,22.0,25.0,3,5,1,6,1
60,10968.12,3.0,15.0,3,3,1,7,0
18,5706.7,23.0,18.0,4,1,0,5,0
59,7227.93,12.0,24.0,3,3,0,1,0
54,9940.53,5.0,19.0,3,1,1,5,1
40,7977.09,14.0,18.0,3,2,1,8,0
44,11743.41,7.0,22.0,4,1,1,2,0
33,5180.17,20.0,11.0,1,2,0,0,1
23,11154.93,22.0,22.0,3,1,1,5,0
42,7053.16,22.0,27.0,3,1,0,3,0
53,8784.35,4.0,28.0,4,5,1,8,0
27,8316.33,11.0,24.0,2,4,0,6,0
48,12083.29,15.0,18.0,3,2,1,7,0
50,9746.36,29.0,26.0,1,3,0,4,1
50,4506.75,16.0,28.0,3,1,0,2,0
32,,19.0,12.0,4,2,1,6,0
34,6276.11,10.0,19.0,3,1,0,7,1
35,3079.54,9.0,27.0,3,1,0,2,0
54,1765.14,24.0,26.0,2,2,1,6,0
56,1000.0,25.0,19.0,3,3,0,9,0
35,,2.0,10.0,4,3,0,4,0
59,15434.33,16.0,36.0,3,2,1,2,0
42,3545.75,23.0,21.0,1,2,1,4,1
34,15065.57,5.0,21.0,3,3,0,4,0
18,8314.2,19.0,18.0,3,5,0,5,0
44,6276.09,14.0,30.0,3,1,0,6,0
45,1000.0,15.0,12.0,3,2,1,7,0
59,6521.01,18.0,37.0,4,4,0,7,0
48,15014.83,26.0,2.0,4,2,0,6,0
19,13509.37,3.0,0.0,1,3,1,6,0
42,7734.07,,20.0,3,2,1,8,0
49,1330.99,11.0,34.0,3,5,1,2,0
39,2192.76,24.0,0.0,4,4,0,8,1
36,2663.34,18.0,27.0,2,2,0,1,0
52,12251.7,6.0,15.0,1,1,0,9,1
44,13842.74,1.0,0.0,3,2,0,5,0
47,7381.52,29.0,14.0,3,1,0,8,0
37,5136.14,4.0,25.0,2,1,0,9,0
29,13469.2,1.0,25.0,4,2,1,0,0
40,2096.42,12.0,33.0,2,2,1,5,1
59,6733.2,17.0,39.0,1,4,1,3,0
43,8583.35,8.0,2.0,1,1,1,1,1
48,2617.4,5.0,34.0,2,1,0,3,0
23,3638.39,3.0,0.0,1,3,0,6,0
60,3288.18,12.0,39.0,2,3,0,6,1
28,12875.27,28.0,30.0,1,2,0,0,0
59,15114.65,5.0,38.0,3,1,0,5,0
37,7016.57,17.0,2.0,3,1,0,6,1
57,,6.0,2.0,3,4,0,9,1
56,3800.72,20.0,39.0,4,1,1,2,0
50,6507.86,,11.0,4,2,0,6,0
57,4024.0,6.0,15.0,3,5,0,7,0
44,6063.36,1.0,11.0,2,1,0,5,0
54,8359.55,19.0,6.0,3,4,0,2,0
25,4676.09,21.0,2.0,2,3,1,8,1
21,5646.85,5.0,5.0,4,2,0,1,0
41,5665.45,14.0,33.0,3,5,1,7,1
52,5070.96,9.0,1.0,2,1,0,9,1
50,4513.48,2.0,35.0,3,4,0,1,0
40,9929.88,2.0,8.0,4,1,0,6,0
40,1000.0,28.0,24.0,3,2,0,4,1
44,13584.26,19.0,10.0,3,1,1,7,1
55,7109.88,20.0,35.0,3,2,0,9,0
54,9245.08,9.0,1.0,3,1,0,2,0
22,9762.85,8.0,28.0,2,1,0,7,0
43,3313.73,24.0,37.0,3,1,0,9,0
34,2385.39,13.0,17.0,1,2,0,0,0
52,1854.79,3.0,18.0,3,1,1,8,0
39,5388.19,15.0,5.0,1,3,0,0,0
60,9646.42,16.0,35.0,4,3,0,1,1
36,3873.07,17.0,38.0,3,3,0,7,1
47,9235.69,16.0,19.0,2,3,0,8,1
22,1000.0,25.0,27.0,4,1,0,7,1
58,4764.95,8.0,30.0,3,1,0,1,0
24,11752.12,18.0,14.0,3,3,0,8,0
34,5730.63,,0.0,2,2,0,2,0
54,2768.85,29.0,5.0,3,3,1,2,0
59,3544.21,28.0,35.0,3,1,0,7,0
38,1000.0,22.0,31.0,2,2,0,8,1
38,1946.89,4.0,3.0,3,2,0,7,0
20,11257.59,29.0,32.0,2,3,0,9,0
60,3878.29,1.0,35.0,4,4,0,2,0
18,4409.55,16.0,21.0,4,2,0,5,0
19,1000.0,13.0,18.0,2,3,0,5,1
38,1000.0,20.0,39.0,2,3,1,5,1
18,11855.22,23.0,34.0,2,4,0,9,0
25,9277.82,22.0,15.0,4,4,1,2,0
44,1000.0,7.0,19.0,2,1,0,1,1
48,3662.42,22.0,37.0,4,1,0,2,0
30,6368.72,22.0,36.0,4,4,0,0,1
52,1117.43,1.0,25.0,2,2,0,0,0
44,1000.0,19.0,25.0,4,2,0,3,0
27,5783.55,4.0,29.0,3,3,0,2,0
48,9076.74,17.0,11.0,2,1,1,9,1
43,9163.36,7.0,36.0,4,4,0,1,0
52,10438.57,11.0,11.0,3,2,0,3,0
24,1000.0,8.0,33.0,1,4,0,6,0
27,6760.56,26.0,32.0,3,3,0,6,0
31,5291.97,,11.0,3,1,0,0,0
32,6107.51,24.0,32.0,3,5,1,5,0
56,5546.98,21.0,34.0,2,2,0,9,0
49,3527.98,11.0,19.0,3,3,0,2,0
41,1000.0,5.0,21.0,2,1,0,9,0
41,11728.23,17.0,20.0,3,2,0,8,0
56,7984.96,13.0,1.0,2,3,1,3,0
37,1000.0,9.0,21.0,3,3,0,3,0
27,8629.09,8.0,26.0,4,5,0,9,0
23,4487.13,5.0,22.0,1,3,1,5,1
32,4614.62,25.0,19.0,1,2,1,4,0
46,3042.13,10.0,20.0,4,4,0,4,0
38,8916.19,27.0,21.0,2,5,0,8,1
36,2900.79,20.0,37.0,2,5,0,1,0
38,1564.24,5.0,16.0,3,4,0,6,0
59,11592.85,2.0,8.0,3,3,0,0,0
60,5695.03,13.0,2.0,1,3,0,0,0
24,5836.31,3.0,34.0,4,3,0,1,0
22,9616.09,28.0,7.0,2,2,0,7,1
28,3495.86,27.0,16.0,4,4,1,8,1
54,4393.31,20.0,30.0,4,1,0,6,1
37,7875.72,9.0,7.0,2,2,0,4,1
55,1000.0,26.0,9.0,4,2,0,8,1
45,7494.95,19.0,25.0,3,1,1,2,0
41,3099.3,11.0,25.0,4,3,0,7,0
30,,26.0,9.0,3,2,0,6,1
32,8959.98,7.0,21.0,2,2,1,7,1
24,8365.47,17.0,28.0,3,2,0,2,0
40,1000.0,21.0,8.0,3,3,1,6,1
30,6034.72,27.0,17.0,3,1,1,1,0
30,1202.3,4.0,11.0,3,2,0,8,1
19,6334.11,9.0,37.0,4,1,1,0,0
52,1000.0,25.0,15.0,2,5,1,7,1
58,1000.0,15.0,34.0,4,1,0,5,0
39,11850.65,22.0,35.0,2,5,0,7,0
41,8160.74,23.0,6.0,1,1,0,0,0
57,4907.83,9.0,37.0,2,1,0,1,0
39,2410.66,10.0,1.0,4,4,0,3,0
44,1620.86,15.0,15.0,4,3,0,9,0
36,7400.7,1.0,6.0,3,2,0,4,0
40,4953.65,24.0,1.0,4,2,0,8,1
40,13459.91,4.0,22.0,2,1,1,3,0
48,5668.56,28.0,24.0,2,1,0,5,1
43,6764.24,23.0,23.0,1,1,0,4,1
39,1000.0,11.0,16.0,3,1,0,9,1
21,4876.85,3.0,31.0,3,1,0,4,0
56,7296.46,23.0,19.0,1,2,0,5,0
56,4822.46,14.0,21.0,1,4,0,2,0
25,4314.67,,17.0,2,2,0,5,0
30,7971.09,13.0,8.0,2,2,0,5,0
59,13316.7,27.0,26.0,3,1,0,8,0
31,7152.36,20.0,33.0,3,5,1,5,0
52,11648.84,20.0,12.0,2,1,0,3,0
51,9297.21,15.0,18.0,1,2,0,6,0
55,11379.59,5.0,35.0,3,5,1,7,0
18,3756.26,28.0,8.0,4,2,0,2,0
38,5568.83,22.0,16.0,3,2,1,8,0
42,5587.52,15.0,,3,3,0,3,0
53,8958.25,21.0,13.0,4,1,0,8,1
27,10065.86,11.0,18.0,4,2,0,3,0
31,7062.75,22.0,36.0,2,2,1,6,1
25,10445.18,29.0,0.0,4,5,0,3,0
50,3965.01,11.0,14.0,3,5,0,2,1
60,10484.2,1.0,34.0,3,3,0,1,0
24,11071.14,22.0,3.0,3,2,0,7,1
28,9548.73,25.0,20.0,3,2,0,4,0
31,,24.0,6.0,4,5,0,0,0
56,9709.95,29.0,22.0,2,3,0,2,0
37,2476.98,11.0,28.0,3,1,1,6,0
30,7392.63,27.0,25.0,1,5,1,7,0
31,7852.3,7.0,22.0,3,4,0,7,1
43,1000.0,18.0,29.0,2,1,1,9,0
34,8635.63,26.0,21.0,3,3,1,8,1
24,1000.0,27.0,24.0,4,4,1,3,1
53,4574.37,19.0,3.0,2,1,0,3,1
36,6678.92,16.0,0.0,1,5,1,2,1
29,3211.69,14.0,6.0,3,1,1,7,1
49,6871.49,26.0,21.0,3,2,0,7,1
50,6799.51,26.0,15.0,1,5,0,5,0
24,2809.18,7.0,14.0,2,5,0,7,1
21,9055.89,4.0,17.0,2,1,0,6,0
19,3061.3,24.0,39.0,2,4,0,8,0
50,16795.88,24.0,15.0,4,3,0,6,0
44,6007.35,3.0,17.0,2,4,0,5,0
52,1229.18,15.0,20.0,3,2,0,1,0
44,2070.46,15.0,30.0,2,5,1,5,0
35,11664.11,2.0,29.0,4,3,1,7,1
43,4658.82,20.0,39.0,4,3,0,9,0
49,1000.0,29.0,25.0,3,2,0,0,0
35,,7.0,38.0,3,2,0,2,0
57,4629.92,23.0,24.0,2,1,0,9,0
56,9440.39,3.0,21.0,1,1,1,9,1
52,10710.05,7.0,22.0,3,4,0,1,0
60,7735.09,17.0,19.0,3,2,0,2,0
34,17281.58,27.0,8.0,2,2,0,9,1
22,1000.0,26.0,14.0,3,2,1,0,1
38,2819.22,28.0,24.0,3,3,0,2,0
50,5348.22,29.0,24.0,4,2,0,9,0
51,16675.28,24.0,6.0,4,4,0,4,0
34,14591.01,11.0,32.0,3,1,0,8,0
30,12299.11,4.0,28.0,3,1,0,5,0
37,2926.44,24.0,21.0,3,1,0,2,1
52,3451.18,6.0,18.0,2,1,0,4,0
20,2771.48,16.0,22.0,3,3,0,6,0
32,2974.58,22.0,23.0,1,3,1,7,1
27,13217.17,2.0,17.0,4,2,0,4,0
52,5403.05,27.0,34.0,2,3,0,6,0
38,5998.26,9.0,6.0,2,5,1,1,0
21,9984.74,7.0,14.0,2,3,0,3,0
29,1000.0,11.0,15.0,4,3,1,7,1
19,6736.91,14.0,3.0,2,2,0,7,0
38,1564.08,14.0,3.0,3,2,0,8,0
60,5175.13,5.0,35.0,2,1,0,4,0
42,3861.11,6.0,30.0,3,1,0,5,0
55,3629.09,14.0,14.0,3,1,1,6,0
49,7515.12,7.0,10.0,4,2,0,0,0
55,,19.0,16.0,2,1,1,7,1
31,5510.81,27.0,28.0,2,2,1,2,0
58,8168.08,1.0,11.0,2,4,0,6,0
28,2591.23,2.0,2.0,3,2,0,8,0
36,9567.14,19.0,16.0,4,2,1,0,0
47,5572.1,1.0,23.0,2,2,1,3,0
30,4323.51,19.0,20.0,4,2,1,7,1
29,2923.59,15.0,6.0,1,1,1,1,1
23,5413.71,14.0,33.0,4,2,0,4,0
18,14917.88,18.0,25.0,3,1,0,7,1
39,6215.09,26.0,28.0,4,2,0,1,0
60,1350.18,4.0,38.0,3,3,1,9,1
27,10634.69,4.0,20.0,3,2,1,1,0
36,4376.32,21.0,23.0,1,5,0,7,0
58,7776.92,2.0,30.0,2,1,0,2,0
51,3774.53,13.0,30.0,4,2,0,4,0
18,12263.48,15.0,33.0,1,1,0,8,0
39,3841.58,12.0,28.0,4,4,0,9,0
24,12790.36,16.0,2.0,2,1,1,6,1
28,1778.33,4.0,14.0,2,2,0,2,1
28,5181.92,8.0,23.0,3,2,0,0,0
44,12799.98,1.0,17.0,1,4,0,6,0
26,7256.78,28.0,1.0,3,2,0,8,1
28,16721.6,25.0,10.0,4,2,0,3,0
27,5288.87,,12.0,1,2,1,6,0
33,7656.69,2.0,1.0,2,3,1,2,1
46,15073.17,8.0,30.0,1,1,1,5,1
35,1000.0,28.0,15.0,3,1,0,1,0
32,1000.0,24.0,31.0,3,1,0,8,0
40,2920.21,20.0,34.0,4,2,1,8,1
44,10160.18,27.0,35.0,2,2,0,7,1
18,1000.0,6.0,36.0,1,4,0,0,0
56,9186.72,16.0,19.0,1,2,0,5,0
57,8870.18,24.0,9.0,2,1,0,4,0
43,15564.76,1.0,3.0,3,2,1,7,0
42,11204.68,13.0,24.0,4,2,0,7,0
47,8138.23,11.0,5.0,2,3,0,0,0
36,12616.1,6.0,9.0,4,3,1,9,0
33,8925.07,7.0,9.0,3,3,0,5,0
33,4429.68,29.0,10.0,4,5,0,0,0
24,1349.27,15.0,14.0,4,1,0,3,1
54,3937.85,,13.0,4,3,0,7,0
31,6319.67,20.0,,3,4,0,2,0
30,7287.58,18.0,38.0,2,1,0,5,0
59,1000.0,12.0,25.0,2,3,0,4,1
39,5511.98,12.0,27.0,2,1,0,3,0
44,6628.62,16.0,6.0,3,2,1,3,0
28,8963.92,,4.0,4,2,0,5,1
29,13820.6,23.0,,3,1,0,1,0
49,7335.44,12.0,33.0,3,3,0,6,0
37,2406.97,8.0,6.0,2,2,0,9,1
24,1000.0,4.0,39.0,3,1,0,7,0
53,,6.0,30.0,2,3,0,0,0
35,,4.0,33.0,1,2,0,4,0
46,10400.77,24.0,12.0,1,1,0,8,1
32,12788.39,17.0,6.0,4,4,1,6,1
42,1000.0,,6.0,2,5,0,7,0
51,,27.0,34.0,4,2,0,6,0
56,12316.8,5.0,17.0,3,5,0,0,0
26,11085.68,19.0,16.0,3,5,1,7,1
46,1000.0,1.0,9.0,4,2,0,3,0
57,2658.57,18.0,14.0,4,5,0,0,0
45,1000.0,17.0,14.0,2,3,0,6,0
24,8855.63,27.0,29.0,2,4,0,6,1
26,8359.97,18.0,32.0,2,1,0,1,0
26,1000.0,15.0,18.0,3,3,0,7,0
22,5146.26,16.0,,2,1,0,7,1
50,10103.24,19.0,18.0,3,3,1,3,0
59,7165.89,13.0,6.0,2,1,0,3,0
40,7158.2,21.0,2.0,4,3,0,8,1
43,,16.0,9.0,4,4,1,1,1
51,1734.77,29.0,0.0,3,2,0,6,0
35,6423.25,6.0,,3,2,0,6,0
38,6734.42,22.0,9.0,1,1,0,2,0
43,9268.65,24.0,36.0,1,1,0,2,0
31,9634.25,21.0,7.0,3,5,0,5,0
20,6886.38,29.0,27.0,4,3,1,3,1
42,11427.09,13.0,5.0,1,3,0,0,0
53,4812.84,16.0,18.0,3,4,0,4,0
21,1000.0,5.0,24.0,4,2,1,7,1
27,8646.74,11.0,22.0,2,2,0,4,0
29,7068.71,5.0,31.0,4,2,0,7,0
52,8736.19,23.0,10.0,4,1,1,7,0
39,1000.0,23.0,29.0,1,4,0,5,1
40,14558.58,6.0,16.0,3,4,1,6,1
45,9697.26,24.0,17.0,1,2,0,0,0
29,5204.01,10.0,12.0,3,2,0,8,1
48,2290.46,22.0,39.0,4,2,0,1,0
19,11347.19,28.0,32.0,1,3,0,7,0
22,1542.04,25.0,18.0,4,3,1,7,1
53,16676.14,6.0,29.0,4,1,0,9,1
46,3740.58,6.0,36.0,3,3,0,3,0
25,,,11.0,2,3,0,3,0
36,5669.87,25.0,13.0,2,1,0,2,1
20,13613.36,16.0,30.0,3,3,0,5,0
46,3193.09,5.0,11.0,2,2,0,2,1
50,6584.76,18.0,3.0,1,4,0,8,0
29,10121.37,16.0,23.0,1,5,0,6,0
33,9479.35,18.0,8.0,3,2,0,8,0
28,11453.43,19.0,23.0,1,2,0,4,1
34,4306.38,5.0,4.0,2,5,0,8,1
29,6881.64,12.0,19.0,3,1,0,1,0
28,12117.75,21.0,9.0,2,2,0,4,0
36,3326.35,27.0,21.0,2,2,1,6,0
54,9076.43,8.0,9.0,1,1,0,4,1
50,5513.78,17.0,10.0,1,4,1,7,1
30,7426.43,28.0,36.0,2,1,0,0,0
58,6880.48,18.0,39.0,1,3,0,8,1
27,2952.73,7.0,13.0,3,3,0,1,0
57,5326.88,17.0,25.0,1,3,0,1,0
31,7152.2,1.0,14.0,2,1,0,4,0
41,6037.74,15.0,6.0,3,2,1,7,0
26,13577.31,17.0,3.0,3,5,1,3,0
50,11044.8,2.0,35.0,2,2,0,8,1
31,7804.91,6.0,2.0,4,1,1,2,0
55,3065.84,29.0,19.0,4,3,0,7,0
21,2791.9,19.0,8.0,3,3,1,1,1
39,15382.15,14.0,30.0,3,2,1,6,1
24,1955.52,7.0,5.0,1,2,1,7,1
56,7012.37,4.0,23.0,3,2,0,1,0
35,8124.27,13.0,13.0,3,1,1,8,0
47,5099.04,16.0,20.0,4,2,0,6,0
55,1990.08,6.0,7.0,4,5,0,4,0
41,2967.97,24.0,4.0,1,3,0,9,0
20,4040.73,13.0,7.0,4,3,0,8,0
27,3307.28,2.0,23.0,4,2,0,3,1
27,12474.74,4.0,25.0,3,3,0,9,1
57,6458.93,25.0,36.0,4,2,0,8,0
57,4142.9,10.0,37.0,2,4,0,1,0
38,6981.31,11.0,30.0,2,2,0,6,0
56,9505.8,6.0,0.0,4,1,0,8,0
28,4949.21,24.0,28.0,1,2,0,1,0
47,10558.92,24.0,28.0,3,1,0,0,0
34,1000.0,8.0,28.0,4,2,1,7,0
28,11770.87,22.0,26.0,4,4,0,1,0
28,,14.0,27.0,2,3,1,3,0
36,6283.94,5.0,23.0,3,1,0,4,0
32,3381.44,24.0,24.0,1,3,0,8,0
27,1000.0,3.0,27.0,4,1,0,6,0
32,1000.0,26.0,1.0,3,3,1,2,0
23,3067.5,1.0,20.0,3,2,0,4,0
59,9144.53,10.0,5.0,4,3,0,4,0
34,2174.25,7.0,37.0,3,4,1,2,1
22,1000.0,7.0,39.0,3,1,0,4,0
42,2409.21,14.0,6.0,3,3,0,6,0
55,4768.25,22.0,35.0,3,3,0,1,0
33,4945.24,12.0,18.0,3,3,0,8,1
54,5919.98,15.0,26.0,4,5,0,6,0
44,11146.73,29.0,26.0,1,2,0,7,1
49,12121.64,,4.0,2,1,1,5,0
30,15524.58,23.0,36.0,3,3,0,2,0
19,1000.0,12.0,25.0,1,2,0,7,1
32,2648.52,3.0,19.0,4,4,0,9,0
57,9643.18,8.0,24.0,3,3,0,1,0
51,4456.86,5.0,39.0,1,3,0,3,0
51,10373.54,27.0,25.0,3,2,0,9,0
55,7432.01,1.0,26.0,2,2,0,8,0
34,13606.42,24.0,35.0,3,4,1,8,0
31,11192.22,5.0,27.0,2,2,1,1,0
57,11274.57,5.0,5.0,1,2,0,1,0
42,4646.58,16.0,32.0,1,3,1,9,1
30,6061.43,3.0,35.0,3,1,1,8,0
29,5126.36,3.0,29.0,3,3,0,3,0
55,1000.0,23.0,,3,1,1,3,1
20,13122.96,2.0,20.0,1,5,0,4,0
20,9854.24,18.0,2.0,3,2,1,0,1
49,4947.38,4.0,30.0,3,1,0,8,0
18,12370.67,3.0,38.0,4,3,1,8,0
25,3663.35,20.0,1.0,2,4,0,6,0
60,1000.0,12.0,4.0,3,1,0,1,0
36,11033.16,1.0,37.0,3,1,1,5,0
49,1000.0,20.0,31.0,3,2,0,4,0
38,5619.01,29.0,32.0,3,3,0,6,0
21,7427.55,17.0,8.0,1,1,0,0,0
25,8234.59,12.0,25.0,2,2,1,5,1
50,10317.8,25.0,33.0,4,2,0,8,0
22,9113.83,10.0,2.0,3,4,0,0,0
43,8974.52,18.0,11.0,3,4,1,9,0
32,2941.62,14.0,11.0,3,1,0,4,0
33,7824.1,22.0,,1,3,0,0,0
58,1000.0,16.0,10.0,2,2,0,6,0
44,13529.62,14.0,13.0,3,2,0,6,1
44,1000.0,13.0,10.0,1,1,0,1,0
33,4941.02,9.0,2.0,4,3,1,4,1
34,1000.0,15.0,26.0,1,4,1,2,0
47,3214.25,2.0,25.0,3,1,1,9,1
19,6560.43,10.0,35.0,2,1,1,2,1
28,4120.59,3.0,23.0,4,3,1,1,0
43,11649.11,10.0,27.0,4,5,0,5,0
44,7521.05,11.0,14.0,2,3,0,9,1
21,4416.91,1.0,15.0,3,1,0,2,1
51,5898.88,9.0,16.0,4,4,0,8,0
41,11988.65,20.0,38.0,3,2,0,2,0
28,,29.0,18.0,1,2,0,9,1
50,1375.53,18.0,34.0,4,1,0,4,1
60,3437.07,21.0,,2,1,0,4,0
36,8636.55,20.0,27.0,2,2,0,7,1
30,8090.15,28.0,,4,4,0,4,1
30,,28.0,15.0,4,3,1,2,1
43,9871.07,4.0,34.0,1,5,0,3,0
20,2491.07,14.0,27.0,2,2,1,2,0
38,12367.22,27.0,19.0,2,3,0,4,0
19,8882.52,26.0,16.0,4,3,0,5,0
19,1406.34,16.0,31.0,4,2,0,6,1
36,4119.15,13.0,6.0,4,1,1,3,0
50,4040.93,2.0,33.0,1,4,1,2,0
55,7219.45,14.0,24.0,1,1,0,9,1
21,5582.1,15.0,13.0,3,5,0,8,0
28,1345.3,19.0,27.0,2,4,0,8,0
36,1000.0,16.0,39.0,1,1,0,3,0
42,8970.61,7.0,13.0,2,1,0,3,1
60,7788.07,29.0,15.0,3,3,0,6,0
47,6974.92,7.0,37.0,3,2,0,1,0
41,7718.29,12.0,13.0,4,3,0,9,0
20,3714.86,15.0,34.0,1,1,1,2,0
21,7327.97,9.0,35.0,4,4,0,2,1
24,17923.28,2.0,23.0,3,2,0,7,0
46,11785.55,18.0,3.0,2,2,0,2,0
32,5202.16,7.0,2.0,3,5,0,4,1
28,4144.83,26.0,11.0,4,3,0,9,0
46,1000.0,24.0,0.0,1,3,1,1,0
53,11309.12,13.0,30.0,4,4,1,1,0
36,10039.72,14.0,25.0,3,5,0,6,0
55,4052.77,,18.0,3,4,0,0,0
49,1000.0,1.0,32.0,4,4,0,6,0
48,1301.3,11.0,5.0,3,1,0,2,1
55,8499.79,2.0,20.0,3,4,1,3,0
25,6097.97,5.0,13.0,2,4,0,3,0
50,9612.16,27.0,0.0,3,2,0,1,1
59,6888.99,3.0,19.0,4,3,0,9,0
60,10850.41,28.0,5.0,4,3,0,5,1
42,8163.09,23.0,1.0,4,2,0,3,0
50,10229.58,19.0,8.0,4,1,0,5,1
56,1000.0,22.0,7.0,3,3,0,3,0
54,1000.0,6.0,25.0,4,2,0,4,0
56,4860.42,4.0,31.0,2,2,0,1,0
53,11358.06,11.0,19.0,3,4,1,9,1
34,14962.38,23.0,25.0,3,1,0,7,0
49,5760.94,9.0,4.0,3,5,0,3,0
35,3747.89,6.0,31.0,3,2,0,5,0
52,,23.0,20.0,4,5,1,5,0
52,10386.04,19.0,17.0,4,1,0,0,1
58,4024.14,16.0,34.0,4,1,1,6,1
43,19812.51,12.0,12.0,4,3,1,5,0
38,3172.68,23.0,17.0,4,2,0,6,0
25,15973.74,22.0,37.0,3,3,1,2,0
45,9867.65,,5.0,2,3,0,8,0
42,1872.81,4.0,20.0,4,2,0,7,0
40,7544.65,26.0,23.0,2,4,1,2,1
47,9971.21,4.0,28.0,3,2,0,5,0
54,5486.37,13.0,37.0,1,1,0,8,1
24,10270.92,26.0,13.0,3,4,0,0,0
36,10171.81,13.0,4.0,2,2,0,1,0
49,9183.52,25.0,15.0,3,2,0,8,0
53,6425.87,15.0,6.0,4,3,1,0,0
51,1212.77,22.0,29.0,1,1,0,3,0
52,6154.47,18.0,22.0,1,2,0,8,0
54,7292.29,9.0,30.0,4,1,0,7,0
59,1000.0,26.0,13.0,2,1,1,3,1
44,7261.56,14.0,38.0,3,2,0,5,0
28,6064.39,14.0,35.0,4,1,0,7,0
42,1000.0,20.0,36.0,3,4,1,3,0
48,5001.47,27.0,28.0,1,4,0,7,1
22,5096.69,26.0,7.0,3,1,0,8,1
50,15185.43,12.0,5.0,4,3,0,6,0
41,7490.53,7.0,38.0,2,2,1,6,0
58,11162.2,10.0,34.0,3,1,1,2,0
27,5969.83,8.0,35.0,2,1,0,8,0
56,1000.0,9.0,25.0,4,3,1,4,0
37,9525.54,13.0,34.0,2,1,0,5,0
42,3538.16,1.0,19.0,2,4,1,8,0
46,4989.8,16.0,6.0,2,3,0,3,1
42,1761.63,25.0,10.0,4,3,1,0,0
56,6827.46,13.0,34.0,3,4,1,0,0
25,11293.3,3.0,25.0,2,1,1,5,0
49,10697.32,12.0,39.0,1,3,1,5,0
59,13637.85,10.0,35.0,4,1,0,1,0
27,14275.82,18.0,30.0,1,2,1,6,1
28,1000.0,8.0,1.0,3,2,1,1,1
38,1128.71,9.0,7.0,3,1,0,6,0
49,1000.0,22.0,15.0,4,3,0,4,1
59,9343.69,6.0,1.0,3,2,0,9,0
52,3381.13,28.0,37.0,4,1,0,3,1
52,4298.69,9.0,9.0,1,4,0,7,0
36,5525.31,24.0,15.0,3,1,1,8,0
45,8221.57,3.0,26.0,1,1,0,9,0
27,1000.0,10.0,1.0,3,1,0,4,1
37,1000.0,11.0,25.0,3,2,0,5,0
26,6505.83,14.0,4.0,3,4,0,7,0
19,11894.36,3.0,36.0,4,4,0,5,0
54,6385.71,8.0,27.0,4,3,0,6,0
52,2937.53,,13.0,2,2,0,4,0
39,1000.0,27.0,28.0,3,4,1,9,1
18,10787.04,13.0,12.0,3,3,1,9,1
21,3188.31,4.0,4.0,4,4,0,2,0
22,1336.53,8.0,0.0,1,1,0,1,0
48,1000.0,28.0,8.0,3,3,0,7,1
26,1000.0,27.0,28.0,3,1,1,1,0
28,2174.54,24.0,22.0,2,2,0,1,1
55,5425.18,26.0,10.0,3,4,1,8,1
55,1060.66,21.0,27.0,2,3,1,8,0
50,7335.69,19.0,15.0,1,3,0,0,0
31,5390.99,23.0,6.0,4,2,0,8,0
42,16498.97,19.0,27.0,1,2,1,9,0
26,1000.0,10.0,18.0,2,5,0,8,0
54,7226.66,19.0,26.0,3,1,0,2,0
21,7283.02,9.0,22.0,3,1,0,3,0
50,1862.49,19.0,4.0,3,2,0,6,1
39,6928.64,12.0,1.0,4,3,0,1,0
50,9963.17,15.0,4.0,3,2,1,8,1
37,6934.21,6.0,8.0,1,1,0,8,1
24,12730.08,28.0,8.0,1,3,0,8,1
50,1000.0,22.0,36.0,3,3,0,5,0
45,2709.95,4.0,31.0,2,3,0,9,0
37,13137.75,14.0,35.0,4,1,0,4,0
34,10604.12,14.0,18.0,3,1,0,3,0
32,8932.3,26.0,12.0,3,2,0,4,0
38,12049.47,22.0,,4,2,1,2,1
29,1000.0,26.0,34.0,4,1,0,1,0
30,10080.25,14.0,14.0,3,4,0,4,1
29,11289.67,5.0,25.0,3,5,1,6,0
18,3535.85,21.0,5.0,2,1,0,7,1
57,18331.57,7.0,39.0,3,2,1,5,0
28,7383.57,19.0,25.0,1,2,0,9,0
25,1000.0,12.0,38.0,3,2,0,9,1
24,8215.72,11.0,11.0,4,2,0,1,0
60,3260.63,4.0,24.0,3,2,0,6,0
